cell_id	fov	annotation	x_positions	y_positions
8596	16	Myeloid	141.03979090138455	157.21110483187343
8597	16	Erythroid	142.6677371349096	122.19978442280944
8598	16	Macrophage	140.73402575941677	150.42759659781288
8599	16	Erythroid	144.605192202587	115.44843869557297
8600	16	Erythroid	145.11807259073842	7.026700518505273
8602	16	Erythroid	146.6866758361988	142.33191372303844
8605	16	Erythroid	144.84096635086573	84.50985886965044
8607	16	Erythroid	144.37220573183214	18.53023541453429
8608	16	Hepatocyte	146.69826596858638	46.12631937172775
8609	16	Erythroid	146.10093514452046	107.61203390869166
8610	16	Erythroid	144.85106903151717	26.574091106290673
8611	16	Erythroid	147.63581848739494	13.461418487394958
8612	16	Erythroid	147.38143916506456	54.77572535017852
8613	16	Erythroid	148.17748547074777	94.83556993413406
8614	16	Erythroid	147.8671627118644	128.6727559322034
8616	16	Erythroid	146.7858330830294	76.04455867839519
8617	16	Myeloid	147.81151685393257	61.17734831460674
8619	16	Erythroid	149.39566673805953	120.6814761190833
8620	16	Erythroid	149.44805101812486	152.8903002908928
8621	16	Erythroidpro	149.7534291262136	101.28093203883495
8622	16	Erythroid	152.21843112966204	37.508980207351556
8623	16	Erythroid	151.43959717314488	68.91648763250883
8624	16	Erythroid	151.4751252446184	89.7793590998043
8626	16	Macrophage	151.34804351661276	82.55178947368421
8628	16	Erythroid	153.88645954045953	112.73471028971028
8630	16	Erythroid	154.06747863451898	23.404546192408688
8631	16	Hepatocyte	154.56838082284938	6.0517089425365524
8632	16	Erythroid	152.50069738787582	131.99244751108918
8635	16	Erythroid	156.14353410740202	15.484767779390419
8636	16	Erythroid	155.1600190779014	151.32232750397455
8637	16	Erythroidpro	155.9073665158371	97.67989140271493
8638	16	Erythroid	154.02910344827586	57.345065830721005
8639	16	Erythroid	155.2537179421551	76.26160020476068
8641	16	Erythroid	156.58218016378527	51.02375978161965
8642	16	Erythroid	158.21320331950207	67.55810788381743
8643	16	Erythroid	157.45342947967208	89.25772661870504
8644	16	Erythroid	159.47571132926504	39.67872433006102
8645	16	Erythroid	158.10666932270917	103.84369721115537
8646	16	Erythroid	157.04468423443888	139.56317174011812
8648	16	Erythroid	157.03626614598977	123.04244698107539
8649	16	Erythroid	159.532794044665	30.310902516838
8650	16	Erythroid	160.20429106029107	110.08460706860707
8651	16	Erythroid	160.77742172073343	131.8909252468265
8653	16	Erythroid	161.67467043390513	146.87616387487387
8655	16	Erythroid	161.11214930015552	117.0310171073095
8657	16	MK	162.02607269089697	88.96434278092697
8659	16	Erythroid	161.8357744034707	56.22212147505424
8660	16	Erythroid	160.8906713843432	80.71750906678461
8737	17	Erythroid	9.257868722367078	30.774551638136263
8742	17	Erythroid	7.552329066500156	67.48081423665313
8746	17	Erythroid	11.484524615990548	157.03704765655772
8747	17	Erythroid	7.84856557590487	137.58804409339467
8751	17	Erythroidpro	12.019771890145394	116.62155799676897
8753	17	Erythroidpro	11.588184898929846	48.60889298454221
8754	17	AEC	9.30715665854199	89.45298027919344
8755	17	Erythroid	11.401540106951872	146.99897326203208
8757	17	Erythroid	14.52789904088844	97.11689651691066
8758	17	Erythroid	11.984317135549873	79.23979335038364
8766	17	Erythroid	16.240277021153286	136.27184004636337
8767	17	Erythroidpro	18.02200444938821	26.83275917686318
8770	17	SEC	17.982937965260547	85.64356823821339
8771	17	Erythroid	19.795873464830667	109.57938444361741
8772	17	Myeloid	17.99206149609913	148.8375557595227
8773	17	Erythroid	19.405674296544685	35.37975448316081
8774	17	Erythroidpro	19.328310300539428	42.54231800667865
8777	17	Hepatocyte	18.515987291981848	73.5990099848714
8779	17	SEC	18.531971884984024	141.42589648562299
